GunPointAgeSpan,fdtw,LinearSVC,0.96007
GunPointAgeSpan,itakura,LinearSVC,0.96457
GunPointAgeSpan,sakoe_chiba,LinearSVC,0.95133
GunPointAgeSpan,dtw,KNeighborsClassifier,0.99556
GunPointAgeSpan,fdtw,KNeighborsClassifier,0.99778
GunPointAgeSpan,itakura,KNeighborsClassifier,0.99333
GunPointAgeSpan,sakoe_chiba,KNeighborsClassifier,0.99778
GunPointOldVersusYoung,dtw,LinearSVC,1
GunPointOldVersusYoung,fdtw,LinearSVC,1
GunPointOldVersusYoung,itakura,LinearSVC,1
GunPointOldVersusYoung,sakoe_chiba,LinearSVC,1
GunPointOldVersusYoung,dtw,KNeighborsClassifier,1
GunPointOldVersusYoung,fdtw,KNeighborsClassifier,1
GunPointOldVersusYoung,itakura,KNeighborsClassifier,1
GunPointOldVersusYoung,sakoe_chiba,KNeighborsClassifier,1
DistalPhalanxOutlineAgeGroup,dtw,LinearSVC,0.80526
DistalPhalanxOutlineAgeGroup,fdtw,LinearSVC,0.79413
DistalPhalanxOutlineAgeGroup,itakura,LinearSVC,0.79792
DistalPhalanxOutlineAgeGroup,sakoe_chiba,LinearSVC,0.8127
DistalPhalanxOutlineAgeGroup,dtw,KNeighborsClassifier,0.78114
DistalPhalanxOutlineAgeGroup,fdtw,KNeighborsClassifier,0.78119
DistalPhalanxOutlineAgeGroup,itakura,KNeighborsClassifier,0.77188
DistalPhalanxOutlineAgeGroup,sakoe_chiba,KNeighborsClassifier,0.78114
DistalPhalanxTW,dtw,LinearSVC,0.72715
DistalPhalanxTW,fdtw,LinearSVC,0.6882
DistalPhalanxTW,itakura,LinearSVC,0.73458
DistalPhalanxTW,sakoe_chiba,LinearSVC,0.71975
DistalPhalanxTW,dtw,KNeighborsClassifier,0.69931
DistalPhalanxTW,fdtw,KNeighborsClassifier,0.69746
DistalPhalanxTW,itakura,KNeighborsClassifier,0.69377
DistalPhalanxTW,sakoe_chiba,KNeighborsClassifier,0.69931
MiddlePhalanxTW,dtw,LinearSVC,0.52627
MiddlePhalanxTW,fdtw,LinearSVC,0.53536
MiddlePhalanxTW,itakura,LinearSVC,0.54079
MiddlePhalanxTW,sakoe_chiba,LinearSVC,0.48485
MiddlePhalanxTW,dtw,KNeighborsClassifier,0.58408
MiddlePhalanxTW,fdtw,KNeighborsClassifier,0.58046
MiddlePhalanxTW,itakura,KNeighborsClassifier,0.58948
MiddlePhalanxTW,sakoe_chiba,KNeighborsClassifier,0.58408
MiddlePhalanxOutlineAgeGroup,dtw,LinearSVC,0.71653
MiddlePhalanxOutlineAgeGroup,fdtw,LinearSVC,0.72195
MiddlePhalanxOutlineAgeGroup,itakura,LinearSVC,0.72925
MiddlePhalanxOutlineAgeGroup,sakoe_chiba,LinearSVC,0.7456
MiddlePhalanxOutlineAgeGroup,dtw,KNeighborsClassifier,0.6734
MiddlePhalanxOutlineAgeGroup,fdtw,KNeighborsClassifier,0.68069
MiddlePhalanxOutlineAgeGroup,itakura,KNeighborsClassifier,0.677
MiddlePhalanxOutlineAgeGroup,sakoe_chiba,KNeighborsClassifier,0.6734
SyntheticControl,dtw,LinearSVC,0.99333
SyntheticControl,fdtw,LinearSVC,0.99
SyntheticControl,itakura,LinearSVC,0.99167
SyntheticControl,sakoe_chiba,LinearSVC,0.98833
SyntheticControl,dtw,KNeighborsClassifier,0.99
SyntheticControl,fdtw,KNeighborsClassifier,0.97667
SyntheticControl,itakura,KNeighborsClassifier,0.98333
SyntheticControl,sakoe_chiba,KNeighborsClassifier,0.99333
ProximalPhalanxOutlineAgeGroup,dtw,LinearSVC,0.82645
ProximalPhalanxOutlineAgeGroup,fdtw,LinearSVC,0.8
ProximalPhalanxOutlineAgeGroup,itakura,LinearSVC,0.82975
ProximalPhalanxOutlineAgeGroup,sakoe_chiba,LinearSVC,0.82645
ProximalPhalanxOutlineAgeGroup,dtw,KNeighborsClassifier,0.7405
ProximalPhalanxOutlineAgeGroup,fdtw,KNeighborsClassifier,0.73719
ProximalPhalanxOutlineAgeGroup,itakura,KNeighborsClassifier,0.74876
ProximalPhalanxOutlineAgeGroup,sakoe_chiba,KNeighborsClassifier,0.7405
ProximalPhalanxTW,dtw,LinearSVC,0.7719
ProximalPhalanxTW,fdtw,LinearSVC,0.78512
ProximalPhalanxTW,itakura,LinearSVC,0.79339
ProximalPhalanxTW,sakoe_chiba,LinearSVC,0.7719
ProximalPhalanxTW,dtw,KNeighborsClassifier,0.7438
ProximalPhalanxTW,fdtw,KNeighborsClassifier,0.73884
ProximalPhalanxTW,itakura,KNeighborsClassifier,0.74711
ProximalPhalanxTW,sakoe_chiba,KNeighborsClassifier,0.7438
SonyAIBORobotSurface1,dtw,LinearSVC,0.98065
SonyAIBORobotSurface1,fdtw,LinearSVC,0.98548
SonyAIBORobotSurface1,itakura,LinearSVC,0.98548
SonyAIBORobotSurface1,sakoe_chiba,LinearSVC,0.98871
SonyAIBORobotSurface1,dtw,KNeighborsClassifier,0.97099
SonyAIBORobotSurface1,fdtw,KNeighborsClassifier,0.98228
SonyAIBORobotSurface1,itakura,KNeighborsClassifier,0.98068
SonyAIBORobotSurface1,sakoe_chiba,KNeighborsClassifier,0.97421
DistalPhalanxOutlineCorrect,dtw,LinearSVC,0.77979
DistalPhalanxOutlineCorrect,fdtw,LinearSVC,0.72023
DistalPhalanxOutlineCorrect,itakura,LinearSVC,0.82081
DistalPhalanxOutlineCorrect,sakoe_chiba,LinearSVC,0.78441
DistalPhalanxOutlineCorrect,dtw,KNeighborsClassifier,0.78194
DistalPhalanxOutlineCorrect,fdtw,KNeighborsClassifier,0.76827
DistalPhalanxOutlineCorrect,itakura,KNeighborsClassifier,0.78537
DistalPhalanxOutlineCorrect,sakoe_chiba,KNeighborsClassifier,0.78194
ProximalPhalanxOutlineCorrect,dtw,LinearSVC,0.80917
ProximalPhalanxOutlineCorrect,fdtw,LinearSVC,0.83614
ProximalPhalanxOutlineCorrect,itakura,LinearSVC,0.83725
ProximalPhalanxOutlineCorrect,sakoe_chiba,LinearSVC,0.82952
ProximalPhalanxOutlineCorrect,dtw,KNeighborsClassifier,0.807
ProximalPhalanxOutlineCorrect,fdtw,KNeighborsClassifier,0.79467
ProximalPhalanxOutlineCorrect,itakura,KNeighborsClassifier,0.81036
ProximalPhalanxOutlineCorrect,sakoe_chiba,KNeighborsClassifier,0.807
MiddlePhalanxOutlineCorrect,dtw,LinearSVC,0.76448
MiddlePhalanxOutlineCorrect,fdtw,LinearSVC,0.73514
MiddlePhalanxOutlineCorrect,itakura,LinearSVC,0.79237
MiddlePhalanxOutlineCorrect,sakoe_chiba,LinearSVC,0.82046
MiddlePhalanxOutlineCorrect,dtw,KNeighborsClassifier,0.72393
MiddlePhalanxOutlineCorrect,fdtw,KNeighborsClassifier,0.73964
MiddlePhalanxOutlineCorrect,itakura,KNeighborsClassifier,0.72731
MiddlePhalanxOutlineCorrect,sakoe_chiba,KNeighborsClassifier,0.72393
SonyAIBORobotSurface2,dtw,LinearSVC,0.96837
SonyAIBORobotSurface2,fdtw,LinearSVC,0.95714
SonyAIBORobotSurface2,itakura,LinearSVC,0.97653
SonyAIBORobotSurface2,sakoe_chiba,LinearSVC,0.97449
SonyAIBORobotSurface2,dtw,KNeighborsClassifier,0.96633
SonyAIBORobotSurface2,fdtw,KNeighborsClassifier,0.98061
SonyAIBORobotSurface2,itakura,KNeighborsClassifier,0.97551
SonyAIBORobotSurface2,sakoe_chiba,KNeighborsClassifier,0.97245
ItalyPowerDemand,dtw,LinearSVC,0.95714
ItalyPowerDemand,fdtw,LinearSVC,0.95713
ItalyPowerDemand,itakura,LinearSVC,0.96809
ItalyPowerDemand,sakoe_chiba,LinearSVC,0.95163
ItalyPowerDemand,dtw,KNeighborsClassifier,0.9544
ItalyPowerDemand,fdtw,KNeighborsClassifier,0.95076
ItalyPowerDemand,itakura,KNeighborsClassifier,0.96444
ItalyPowerDemand,sakoe_chiba,KNeighborsClassifier,0.95531
TwoLeadECG,dtw,LinearSVC,0.99914
TwoLeadECG,fdtw,LinearSVC,0.99828
TwoLeadECG,itakura,LinearSVC,0.99914
TwoLeadECG,sakoe_chiba,LinearSVC,0.99914
TwoLeadECG,dtw,KNeighborsClassifier,0.99914
TwoLeadECG,fdtw,KNeighborsClassifier,0.99914
TwoLeadECG,itakura,KNeighborsClassifier,0.99914
TwoLeadECG,sakoe_chiba,KNeighborsClassifier,0.99914
